id	owner	object_type
0x224b0d34e8a04aa467376766ce4591dc7c4aad60327d6af233b645f604d3f274	0x6a0525362f8b922d6ef962f23b915984c5888df38f99fa9678fcd22ac959d7b1	0x3::coin_store::CoinStore<0x701c21bf1c8cd5af8c42983890d8ca55e7a820171b8e744c13f2d9998bf76cc3::grow_bitcoin::GROW>
0x6a9f4b5c636ea212b61125f640caee0462cf36eb3b7de9f2270591cc252f43d8	0x6a0525362f8b922d6ef962f23b915984c5888df38f99fa9678fcd22ac959d7b1	0x3::coin_store::CoinStore<0x945787de1737399daf1b72b46228179c286a978c8878e1d2ff51a58a872ed013::gold::Gold>
0xc76c3587072ff12466ddd11c6641f5afa55770e23d0a97a6120f64c8b6e7ec48	0x6a0525362f8b922d6ef962f23b915984c5888df38f99fa9678fcd22ac959d7b1	0x3::coin_store::CoinStore<0x701c21bf1c8cd5af8c42983890d8ca55e7a820171b8e744c13f2d9998bf76cc3::grow_point_v3::BITXP>
0xba8b18294b77283fdc9b6af91088f7d86796ba12c148a94e28450604176ed6eb	0x4c4f478678a375a7d6005fbdcfbcce2be4954ad32a82df6e0a2c44af93b53243	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x21f17f2e2fc3e0166dc6e7664d629928345b08476a47bc17379b3a225ad9437e	0x662d242d523d8695a5d33ba953841c80bd6a739b2b8cb4e836490338c7932857	0x3::coin_store::CoinStore<0x701c21bf1c8cd5af8c42983890d8ca55e7a820171b8e744c13f2d9998bf76cc3::grow_point_v3::BITXP>
0x740736e8994e7d55e930aff77deff05f05fbf8a41ca768f88a9211c214e6c478	0x8e40ef816d2ef95023b22542fbd7b96cea28c50b38c8131d84357fe5c0eb9177	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x464751496753d2a497dbe06d402bb90964ae044ca7cf4c753c468c30fb61869e	0x1858dda542ffc762a34502b6985f5ff95dc459d2982231ff9b12bde86dfeefe9	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xf607fa764fed29e2b7050867b4645d363dfd53b27ea0e71b3ce9bba438f6de2e	0x8e40ef816d2ef95023b22542fbd7b96cea28c50b38c8131d84357fe5c0eb9177	0x3::coin_store::CoinStore<0x701c21bf1c8cd5af8c42983890d8ca55e7a820171b8e744c13f2d9998bf76cc3::grow_bitcoin::GROW>
0x95e7f52e812d79c70e52945f86b8fc3fc03454fe356f3a99dc86380179e8bda4	0x8e40ef816d2ef95023b22542fbd7b96cea28c50b38c8131d84357fe5c0eb9177	0x3::coin_store::CoinStore<0x701c21bf1c8cd5af8c42983890d8ca55e7a820171b8e744c13f2d9998bf76cc3::grow_point_v3::BITXP>
0x2b6575d92013bd19454426b7760fe080ca66579f5cda8145c652f7c9a7282d78	0x84a62d6f9f094d00f7b970089d6f8c935403e5b7fb93bb69ee2bae160234aba7	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x32923f997b9affd42856d8b2bd02be1ae3c9a81f535e4484f8ea561c5f527d6f	0xb5678b0428fb35522055cec65daceac310061f71b748c7bb4018edc656d33418	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xa18f238d58a119d5e3461e98c5ac70ec58dbabe38f207d4f4071085bbd60987c	0x8e40ef816d2ef95023b22542fbd7b96cea28c50b38c8131d84357fe5c0eb9177	0x3::coin_store::CoinStore<0x945787de1737399daf1b72b46228179c286a978c8878e1d2ff51a58a872ed013::gold::Gold>
0x527811fdd435931d15093044b173a03e581e02b4638155ebc0d547b9d3491555	0xb2a9f8bb39fa9b9160426b23d25645b57b53835797c162c21729cf324a960dd	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xf895ff9688468a8f7c340fc0684b40f899eae89077be182630b7684ea9aa0eb5	0x9751cfe92d25758a2d14ac02086cd961a2d69ab762bb32faef9f7179a4c8a46e	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x29957d6ef9340df6b9f05be66239fc2e07a350f257c0bf4c83ff54af0027738b	0xc7ebde50f832e370812eaa7d2e8f2f901d423669f4174977fae4f72b37895f92	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x43cc6ec1c11bfffa81d60a5fae8ee6eb902c6dfe08024619722ef7194224fd46	0xb0874f48c2406cd4b2596030e09b2a375cea64c541437002feba284bb48c975	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xa037c2f8bdc6cf124693d1f21a16c822be6ad8917572cb1d127886d698e30fd1	0xb0874f48c2406cd4b2596030e09b2a375cea64c541437002feba284bb48c975	0x3::coin_store::CoinStore<0x945787de1737399daf1b72b46228179c286a978c8878e1d2ff51a58a872ed013::gold::Gold>
0xb66c3371934188f0090c722295fae39f90b70a993404eb5fc8b01d656b31396b	0x241100ea0a4949dba418ae63bffda80dd79250aadd838580dab8b8b7b1ee0cc9	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xee49511b5d2de07d9a0e310829e7e52692ec32583bc66585cf7289bf4d49e9b9	0xef301a99f4e4d4cc0ec85bddc10c3901452cee35ea5a0bffb1c6759055f77b46	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x3adb87d2cf7978d4ffa6d4f6412d45979d7e305c4bec5ac583d703563eb690a7	0xb590cfbbb23d2ad7372c69bdaeb1a0a915a0d2b0319e73f8d9aed9f246e71241	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xbc910502198cf2b2661af4dfeaf72da068c5a5e2bb5007c24353549e39498421	0xb590cfbbb23d2ad7372c69bdaeb1a0a915a0d2b0319e73f8d9aed9f246e71241	0x3::coin_store::CoinStore<0x945787de1737399daf1b72b46228179c286a978c8878e1d2ff51a58a872ed013::gold::Gold>
0x9e561e73e601e0f32f308ecbe66caa40e6086a26df9141adc0eef86b4311763f	0x31c45b21756b237144e2d574ccd8fe3e89c47024e087eeb9d03fb835f4667e18	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x17c868d2f06016c32b2efb546740e591886de3abf88daf3c5e8f16d906327822	0x1203263e7559faa5f6cbd85b6d0a1fdc8ee2b72a76977c7acb63ba470d3c794e	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x3a741307ddb9680b3f79d3f0cc991c06179f4f08d5529a251bfd3f602f311f47	0x84a62d6f9f094d00f7b970089d6f8c935403e5b7fb93bb69ee2bae160234aba7	0x3::coin_store::CoinStore<0x945787de1737399daf1b72b46228179c286a978c8878e1d2ff51a58a872ed013::gold::Gold>
0x8194b8a57f46cd56e9961ec2bdfa521f51ec7eed9a646dcd6c4bf98869d066a3	0x0	0x3::coin_store::CoinStore<0x701c21bf1c8cd5af8c42983890d8ca55e7a820171b8e744c13f2d9998bf76cc3::grow_bitcoin::GROW>
0xbcc05f3085a2d624c17a3c481d84e73820817bd396a720d6a43eed73b9c44247	0x0	0x3::coin_store::CoinStore<0x701c21bf1c8cd5af8c42983890d8ca55e7a820171b8e744c13f2d9998bf76cc3::grow_bitcoin::GROW>
0xd2f307844c9e14c729aa5e360a8dd9c5820c3e339495e27f4bde53f080ed48fa	0x0	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xe81aaccb4b47a2c41dbaf08299983a09258a8e5a6a409fd171ad76af11475109	0x0	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xf7f31cce4fa6cba75b40402c69619386f24cf5ecb8fd3b6d0acb4e62f12b38f8	0x63d16719647b40dfa818f3095c4506eea9120837e089fcaf6e8c9f3319717531	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xa458f478f8587b240ad31e0c3f5f6d382b2db901450b3b09966acfc678acc73d	0x50fa2a9763f715d1d59cca28f9b2e756f480bba7ca9e5e607b2e3b4f6a424c0a	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x50e6dbbaf5d26e192ff620d27f04474260326c6555733d88486b40704d40f3ff	0x6ea89b4ccedd46eebf6a8b7419833357d03c5cc47436cca0946988b842b94f09	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xc7d017cf19b5e36aba79a9a080b7c064c8317ebbd61a37d683d3dab742c2a7ea	0x27019f342fe8d82fa84b7b39a9bbd15a9983e63f3df3b5e795502b17793f766a	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xf0bff0089061f00393459f211bfbd230bdede2f14fa3ec51af146d6dedae04ae	0x6ea89b4ccedd46eebf6a8b7419833357d03c5cc47436cca0946988b842b94f09	0x3::coin_store::CoinStore<0x945787de1737399daf1b72b46228179c286a978c8878e1d2ff51a58a872ed013::gold::Gold>
0x1017e05f15100cf4bced40c6e0d2236bf7f9623ef99331a791fb84b27c0435b1	0x63d16719647b40dfa818f3095c4506eea9120837e089fcaf6e8c9f3319717531	0x3::coin_store::CoinStore<0x945787de1737399daf1b72b46228179c286a978c8878e1d2ff51a58a872ed013::gold::Gold>
0x3df9593ca42fe375dc3b2814669155b1fbdca600e000261afe28dfb73d04c1d4	0x27019f342fe8d82fa84b7b39a9bbd15a9983e63f3df3b5e795502b17793f766a	0x3::coin_store::CoinStore<0x945787de1737399daf1b72b46228179c286a978c8878e1d2ff51a58a872ed013::gold::Gold>
0x92ddb40ecef825596e7bbf5ac02922e562549693dfd464a4b872db934ac8493d	0xf7e28a704a65b387c922fc165f1dbe93021eb039edbec3c279b1a183d24b157e	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x96ca2bdaa6f32eb305aecb7ee728a86f214d846b75cbbbaff2c128cc69d63a55	0x72994448d1a017dbb6bdd5fe6e64ebd61ad8deac71264834b9b6d75224fce3d9	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xe0872999469b06493486162a2df744c944751b0f4f41d0aeda06fef0e610f433	0xbf2edeac9e0a73aec30f636100497f31bd2dbf1bad4309aa2a321a663cbde8fd	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x8c7e65bde776a23e6549e7b3d41a84b91a08bc426c55e52d20c1e774ec842b31	0xe50dbf6fbdbf54ec20af0093b131acdbb65a36a454a26f19377c262957046eaa	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xa3eb298ffe7c74b3e9bda3a34c03097570f84bd13e0ebbd1598493308b7ae06a	0x719312ed4d6ab89ae66b2bcddc93781ea9e4c9594c6f6310171adb3a44671c8a	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xfa93d2d0c59a2d768c1c84318cb4cf8a623fd872e94bf241611ff0bd120934b6	0xcf3a8ba733c03cb4afdec3f51b4dbdd9ef6dc5bcd8e32b7ae1a9a3d17b264c8a	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x3f5b4e4f01dcdb2ce1e15d59d7d96c04f098a8b7dfb1168f0fb62408fb364b81	0x357f2c6226ab0a1d0569be982b9181455c79c3e7b6f5a9e1558f17d198b3b179	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xfddb5c67a7dd120502de4bfdd9de5cf6cdf87e23c2ffe86de61d2d76a3a4b453	0x4ee7d32fd7824ddb94e621528d0bf4622691afd34ed977b6ad8ae95c36c8d64f	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xe5ea6dbdaec8be05804598cef81f7ceb8dce513c5a0b634a1bb0a7751bd61120	0x644a5b24210759b4b2d327e80573582f8e2014f85920dd8ce27e5ed2d83a67b2	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xbcfb6f4c8dcab60d11d7b04911f511a9a692bf733c3909b9958ba27675199acb	0x6a866b5bd415a660de5d2bb62bcbdf0949a32a984bd79ab8a4619f5d31163ac	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x65ca7223e9b85240a4b829fa43d910fbf2aadfba1469d59f4228d1bbaa527c92	0x98bea72da5f225721b6c2a6c4eca48e1a374751bbdf55f8f03ca2bf781359bac	0x3::coin_store::CoinStore<0x945787de1737399daf1b72b46228179c286a978c8878e1d2ff51a58a872ed013::gold::Gold>
0x0d6634bf54301bf2d5b94eaefd2d607c3d508a09dbaec3bcb8d167dbac5ae897	0x1811cdd774ef6336e0c22c1a1f789639dfc3cf7f1de58bf6a2773b89fc30673b	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xc643e4d30fd31273cbd332365543dc9880bc3707a9bbeb51e172a5a02cbff85d	0x1811cdd774ef6336e0c22c1a1f789639dfc3cf7f1de58bf6a2773b89fc30673b	0x3::coin_store::CoinStore<0x945787de1737399daf1b72b46228179c286a978c8878e1d2ff51a58a872ed013::gold::Gold>
0xa0d9cc8581b0b2e64f2b6278fd3a39be19ebc8e777c5f3c7232c80886ccc0387	0x51daa1f29be8dd0f3a5cc856a63f9d88e5b6e72cc56c45531e7370d0c822c7	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x7264fe748acdeb243920633317955d33a61fce606f1df7f1d3b801792a269d58	0x4cc4201c7e7dfb02ae24f28391c9b331672c9d0b810df329b6f4c7206fa402d0	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xb30c39284490463d4d33a18b8e89972c0dd6cb43f28957907a6b9962b6eccb4c	0x4cc4201c7e7dfb02ae24f28391c9b331672c9d0b810df329b6f4c7206fa402d0	0x3::coin_store::CoinStore<0x945787de1737399daf1b72b46228179c286a978c8878e1d2ff51a58a872ed013::gold::Gold>
0xf9791c1c902283cb8803ca2b7569877baa89dd1f7a1d0a0e1a5732082b0fffdf	0xf76e7f276a2ba897dda6833c7a37afcf87eda4db5820caf4f0de6f0650fab5d7	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x95ba8c959872dba024f2ad8d108f4385c92b3427cebb4a2e18ff0e8c16f75425	0xc890bdbf9813bae80fc5d8ae86f54f263f7c085b2cc44745b077d9ba01ed1028	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x1849d77619df3c70b549cf43a3a078819cceaef8ef099810539e086a82026842	0x722f07941176a5e829915d1c7ba02e35f674310b804528d87b95f16873009343	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x822ddc5d28a759a3ea63cf92ce1b3fa136d8d8682fe01095ba001ab5342a077e	0x7f574843d0dc89bc6b4df49321ff8a33b68cd232de4accd8ad9eb577f3381423	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x5f9c87fbceecaa0dfad1bd5a1f284f72facbd69dcdfb22e3d78dbebc1aed3333	0x59f0c5ca1d081f9d17f7fc002019ee9c2fbfab18ec3b8d457f275544e170829a	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x9f3df9eb68d5b1c0f5acce74972b2502c2be47fabedca12c211563f7df2a0542	0x59f0c5ca1d081f9d17f7fc002019ee9c2fbfab18ec3b8d457f275544e170829a	0x3::coin_store::CoinStore<0x945787de1737399daf1b72b46228179c286a978c8878e1d2ff51a58a872ed013::gold::Gold>
0xdc30eb52e6bd2a37b752c42c0e7d74cb4ac5ff60f9745a777913c11a66b5ad16	0xf851f3f71decaf1a7ccfb4bc4dcb01b2bce934dca45690e38fa1db891a7494aa	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x58cb22a3793f5389fcddb2a0992f002492582c907e4b2b2e0e1d1a8fab6f4547	0xaf38f80eb58e407095f71b9b10c95865fc2e696acfbce80f800728ae4082f6b6	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x9dd9ebfd237098c6b59808f6f7dde391ef86cab94817b3808daf0e8ee3743937	0xaf38f80eb58e407095f71b9b10c95865fc2e696acfbce80f800728ae4082f6b6	0x3::coin_store::CoinStore<0x945787de1737399daf1b72b46228179c286a978c8878e1d2ff51a58a872ed013::gold::Gold>
0xbd7e53f73fb70874ae4cb6582f7ba6532abf007a02eff910cad4e5efb854919c	0x75625100d59f328776ea6382b61fb827c7af306fa20a1bb615d39a7aa433855d	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xc8a65245c1e96c153589a98f42f5de25de949b7bc8411f07b1f76bf5db75c163	0x1072863a8c26121178561ae4d085738392d9f2f8fe47b20a03bd709f707d083a	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xbb6455e66ed859d62ced3e0dfef8cf1ce4222cd17aea1788ed3a2fdc27be2743	0x7f5e5f5be0e6fc0d626dd57fc0b01e857beba549dda480ec9dfbc2023a63ce97	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xd750f43ed55da7c00b98df60c497e790336a3a6873fd8aebaabaae66248a3e4e	0xf1b36bb9eb3d14afc567829061bb4b62a3b286c02609faebb333a2d3eadb7cc3	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x975c4c8c6de25f72f2013ec97b0d523777d5dca76d97823c5ec800dc5f658521	0xa8c1f0ce9417d2860628e765276eaa5de71411e2e1011a8366a613d203f582ff	0x3::coin_store::CoinStore<0x701c21bf1c8cd5af8c42983890d8ca55e7a820171b8e744c13f2d9998bf76cc3::grow_point_v3::BITXP>
0x7db89a3abd79e9d3eae0d036d801d1f20034f05f867ad1bb9d2430e0f99f8618	0x94688bf0c959522e8b5c7c7b9585a4849914c710a543d3312cae207b14595229	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xe4d36e76764cf16052ca2f575a01e81e5a85190680bbce43117979b7edabb5af	0x9cc567da83bff2e33a4c01ab950f85a151235f31f2678048812c0d8695ddd54f	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x7b6ab00118ac11341a642e3be3966f3dd1d58733a4abd9c5053a38d3a1bba5dc	0xcff6b8e5d4b471970d2dd3168d08bea31d1f2056263c96fb384e1ff5c4323bc6	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x92d9ec91d2723e7bb3598104512ff11d5b666cab499d30f455c6ea9010e460ef	0xbdafce40f663af2e1d2bf112725391a0c153a8adbf7853ffb8cf9df44b39ecba	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xd6621a4f3431128d6b8b868066bfe74d9178e8e1b2d98f07bd9977a2c0036f45	0x253cb6016bac513ff0773557188f60468d729b8702e0db6919821ffa9f589fea	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xff9c0cd6874d8241ca1bf3895c88aaa7c2a96fdb9891dad82f3d975fb416a1d6	0xdde6b2e0580a956267e7db9e4d556f9d380a79487912623fd04ce695ce6f17e7	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x5f2868024004d39541e728f0fca5a3175f275072bc86927fd9563ed1e5427b97	0x67d8981dfa4b6ad26aa0930fecda972cae8659985b3033cddfdf4128d46539cf	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x5dccfa1753ffc64bcd3db73eea6eb882d75ecc7c1d662cb0239c873b065db8b8	0x99e41afc6ddc7dd33b3ecddc230762a45205c3788fff017bd316ef725b53ab2b	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x7f480920a7b3367fa782d2791f7e613ab91c08ec0ae5fcf4bb06f2d7815f2cd2	0x3132aa6e058ba49ab2062a716adbe9fb093146e328ace4c86743c7d4a5d2d46d	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x38ebfac0af5d999ef12a0ade7d5d91083b5592a9fb12447cea1c5a7e504cb5a0	0xa56f8c687da007b57e4cd81c94398be96ae254dea38e3563816a6aec19c118ff	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xf659f91a850d31f52a49261e39935cb397983f8b710282b0ccd935bbec475e0b	0xa194083a32c9994e1ee01a2b5bdbae542ca007e80e5953c8334bf61fe781f255	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xbe65e9982848c993724a58f81cd818c2adc6bc2df0e22da90f34b210df5366dd	0x6a3ffe931aaa93e12e5e8f6d1398266f4817f5cd4ed78e43149799f6150dd864	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x85d7e622d63d8cea6973111a6adb3454c09997b3cf6c98d90818ec79304bdc61	0xa0505a5d26c8db0ccb18f2360278a6844cb943c44d4ee7b9211784fd278053d	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x22ab4799e2ec5b26a36390768ca587705adad3c28574e1fce80cf06f374df881	0x251c7c3c4d977e3caa162781dd8dcc1afb7f7359bd7ad2814505576c7d41698d	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x9a60fc9431258118ae2221d146962a98a4f3b70bdc330e8b8eb08b81484ebda5	0x96c4014b052267b736812b906e52b604c0d09b40e4ec3620edaebf8a350fe6c	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x23e086739576ab65ea746292d2092663ec5849b39d6feeac92a311bf8a6ed62d	0x944e28b5cc90001b174fa3504e3edfaaf314d0b968595d21f2f7f13023be31db	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x4eaddd61ae1290ff03caa5d38673b4568670b8dcfa8f69e2f8f83a8e80bbc5e4	0x5009d7d5fe0a409274846922e0df897837d7e6462f8b4e25707deba367060ca3	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xa9849a1958cde4a8cbc3630cdbc704188bc4ed4f08ba08b86e58c4d4b9730540	0x89b7351d2756c8adc7b05723aff55e22acdcc41cb8e7a9c339c0648662026ad5	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xe6831c1ddc05678c2926db8e46ecbd04ff923146eb4eb17932941486709305b7	0x16b071db779696aa1449ae1f6dddda276b6899bfed8e2f643d3705458330ab88	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x70149bf129a922a87983681d25535dffda8522bbe13250d02d2f13c4e5b3cc8e	0xa448b31f66dad90a34cefa379a3aa956242597f9cbd9c4c104f09df0f465d325	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x19489744dc98c34fe39d07f0df2f7e071b8f7e052af6e07cfd7827dff409b103	0xd91d272bcb9727ee832534c67357054e0a55492b2536addf2729f4816ecdfb13	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x4180beb2a581c2370751c485e0c6825a33fcc91619c6a3775bae978bae97fada	0xec7de334ab671c1e59db85b4738ff9db2d366bfafacf026f1e59bde7c4e5be5f	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x240ff580577163c71325251ddacaf83fa27991cb2b2d6d608c19ca59b7658a75	0x0	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x2bd2e90336f2169db3a1c1344e31d50f83a3fa091a6596cc1631ab57637853b6	0x0	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x8647dd41d035620eb2c091308bca3b6c002d8c5b1f0476dfab341cd0047b7722	0x0	0x3::coin_store::CoinStore<0x76dae881c28a36fa64f313bdda2a3a6613d14931b472f63089f2cd5f2fe41103::gold::Gold>
0xbb8221f1ef018675b73709d3608eacc7cb757e453c73db12f8fd599f83ae840f	0x0	0x3::coin_store::CoinStore<0x76dae881c28a36fa64f313bdda2a3a6613d14931b472f63089f2cd5f2fe41103::gold::Gold>
0xad5309df215f48e5758d1700b40b2e5131bd123edb2936a3ab33eb6e2f8c3770	0x10000	0x3::coin_store::CoinStore<0x945787de1737399daf1b72b46228179c286a978c8878e1d2ff51a58a872ed013::gold::Gold>
0x034c447d25617bd219b24d61e871e38608b750afbe7946e06d10c9a61d4b82c2	0x971503a4b903b857d2d4a3cd2596eec0850f054570f093fabd6cc099d9f291be	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xc789d4ad90f158504cebf4676d810fe426c16e11899c6a0f8bd2584ed2b4c6de	0x309ea440b246ee12338f0037c240d28f320d6747abacf80816ec279874318ffa	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xfe900e98eec31157f36addaf51e6a756b0980decd279eaebeafc8daae163fbb4	0x1b7ceb57ebe67f85a633fc5b0e754e77feb23a3e28d733c5eef07d8bc71ce743	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x5b60369eb89d6f4717935b7cf177c9aff0c31977ff3d160923b29e99f48ef40f	0x785a6ff5cdf5c4df33bb36086a81f7229e7988361e69ad213cedee3745501d0e	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x8a3e52312abc2e57d07550f18f8a161141b07e44e4c7837a8df165519234da2a	0xa060f26643e392b2c04313f68bee8e27e6d25e11135e095b6e976465f3eaf792	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x305bb33dda2228f7bf782e8bbe07be0d49184c27f94ac5c3715d76437394657a	0x111111111111	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x13d4da7f6fb5e355fe63d13062869cbc8add897f1fbf696a4801c61e7291699a	0x4513d5b1cf5b5b3a920b834f89977c691f3d55ed030a83cf9263428a213cf3eb	0x3::coin_store::CoinStore<0x701c21bf1c8cd5af8c42983890d8ca55e7a820171b8e744c13f2d9998bf76cc3::grow_bitcoin::GROW>
0x81712b67549ea8f58888c23b7b3f07b25b549e18db8f8a98c631b6d9892ba456	0x1d95583d6ae83ec1b2dd87ccecb778512cd629e692b9a9a8920f889a20af0f51	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x0ee32606cc6b3cab92d28f29f3e599f360e3081e2c8e06ab349c02f746df3332	0xa67cbe79b86aea0c1dcb033684023b7c4b750086b3401f7b064e8631d01d9053	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x46f376dcc3e97900a66266639995130de98283561863965673e061c181cf2555	0x6465e379b44236720c6c4b75dfde0f47efee56cac762e380d37f28007b87ec1d	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x3b183d69d1a0c998af71facb14fc66acaf44bd1e01774df633f5a2758d28e475	0x9301c9c48ad014a3c4bc91a554e65a69ac267ffeffb8fc413055023d4dbedc21	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x5f79d8acf4524543df086c7bbc15ce8adab84c5004d3854a264f809680cee2d7	0xeb0d76b4899dac2af5e9bb508b67596d1a82561e3e6c50705dcccfc6354e6ef9	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x79a9db761dd2d31a917326bdc08d620269aa23c1e669d2f14a4f58d38c4b621a	0xcc416b23037d7bd92be2a4408661cf158b8bd5c95d495136b806b3f406041976	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x0bcdba4926a293b96f326ad18c89aa9bf7cd1416a10fe766e2ed6b868e0596fc	0xeb0d76b4899dac2af5e9bb508b67596d1a82561e3e6c50705dcccfc6354e6ef9	0x3::coin_store::CoinStore<0x701c21bf1c8cd5af8c42983890d8ca55e7a820171b8e744c13f2d9998bf76cc3::grow_bitcoin::GROW>
0xb9b1dec1ea10781483a6719054eb640d168eefd8ce884303032edcf9408ce409	0xeb0d76b4899dac2af5e9bb508b67596d1a82561e3e6c50705dcccfc6354e6ef9	0x3::coin_store::CoinStore<0x701c21bf1c8cd5af8c42983890d8ca55e7a820171b8e744c13f2d9998bf76cc3::grow_point_v3::BITXP>
0x3fac481d507d66ea5ccf3debf05aa1e55f44774419006a86a1d100a1d18e4032	0xeb21deca9c2362cc464a157c1c14cd7ecf3019492697ef1c50c063fcf37d97e4	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xaac7bac9ea97384800009008dafea9ee4a89d41820106bb8a0422f638ae0f077	0x45690d839a020013784c07d9bcadef4cd6703ed447a4a4a00932b16490495445	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0xe2c33df6cab2a18ce47f38c428e499cfb6cb24c7c4828b66c3cf2c5c87b34a9e	0xcf81bf481d9a396fc7c0854b8b33d2ababe11394c0d486957b177e7280b0e340	0x3::coin_store::CoinStore<0x3::gas_coin::RGas>
0x17029e942dcb88317cdac171f5fc3dbdd0e43f67f034c11a5fd3e242227c70cb	0xcf81bf481d9a396fc7c0854b8b33d2ababe11394c0d486957b177e7280b0e340	0x3::coin_store::CoinStore<0x76dae881c28a36fa64f313bdda2a3a6613d14931b472f63089f2cd5f2fe41103::gold::Gold>
